student_id,kp_name,mastery,n_obs
S0036,统计,0.24066796501374124,5.0
S0036,计数原理,0.5098298531164508,5.0
S0036,集合与逻辑,0.7009079717927862,5.0
S0037,一元函数导数及其应用,0.4423376459312113,5.0
S0037,三角函数,0.42915267406975127,5.0
S0037,函数应用,0.7066162037732473,5.0
S0037,函数概念与性质,0.4197845867628782,5.0
S0037,复数,0.48260357646967045,5.0
S0037,对数函数,0.14124651197497926,5.0
S0037,幂函数,0.5025214127150033,5.0
S0037,平面向量及其应用,0.6802769159830899,5.0
S0037,平面解析几何,0.8910873978179032,5.0
S0037,指数函数,0.9158637467985054,5.0
S0037,数列,0.7965884978731924,5.0
S0037,概率,0.4813789795341683,5.0
S0037,空间向量与立体几何,0.8485695632401768,5.0
S0037,立体几何初步,0.43742958667611104,5.0
S0037,统计,0.19256124621683113,5.0
S0037,计数原理,0.5441254509366664,5.0
S0037,集合与逻辑,0.4833979341486147,5.0
S0038,一元函数导数及其应用,0.2775234271234124,5.0
S0038,三角函数,0.2053637828388864,5.0
S0038,函数应用,0.29808748986481404,5.0
S0038,函数概念与性质,0.5473635645778737,5.0
S0038,复数,0.6063643054349143,5.0
S0038,对数函数,0.5864511765946276,5.0
S0038,幂函数,0.2801717759466913,5.0
S0038,平面向量及其应用,0.8870804369245165,5.0
S0038,平面解析几何,0.6300742267352132,5.0
S0038,指数函数,0.38690557035714757,5.0
S0038,数列,0.55015095504364,5.0
S0038,概率,0.7643015457800352,5.0
S0038,空间向量与立体几何,0.5618984136360085,5.0
S0038,立体几何初步,0.5716882097316991,5.0
S0038,统计,0.6696017243069609,5.0
S0038,计数原理,0.5989967026589225,5.0
S0038,集合与逻辑,0.8485131305307732,5.0
S0039,一元函数导数及其应用,0.7233505237077311,5.0
S0039,三角函数,0.7314861939245498,5.0
S0039,函数应用,0.7018657039620192,5.0
S0039,函数概念与性质,0.823430842160294,5.0
S0039,复数,0.6304626257394135,5.0
S0039,对数函数,0.25732936623244895,5.0
S0039,幂函数,0.8415208946257503,5.0
S0039,平面向量及其应用,0.6424768929215412,5.0
S0039,平面解析几何,0.4390850921010523,5.0
S0039,指数函数,0.7969145459829744,5.0
S0039,数列,0.8071071195143751,5.0
S0039,概率,0.4644237372520183,5.0
S0039,空间向量与立体几何,0.6913714524741998,5.0
S0039,立体几何初步,0.9378641910893563,5.0
S0039,统计,0.27412515961644934,5.0
S0039,计数原理,0.41502346072055757,5.0
S0039,集合与逻辑,0.6837417081682833,5.0
S0040,一元函数导数及其应用,0.5311538930205784,5.0
S0040,三角函数,0.1800955514353084,5.0
S0040,函数应用,0.25431885540680715,5.0
S0040,函数概念与性质,0.24135163919022318,5.0
S0040,复数,0.5246645019897433,5.0
S0040,对数函数,0.33187544958462023,5.0
S0040,幂函数,0.6172513222568259,5.0
S0040,平面向量及其应用,0.3945227886364364,5.0
S0040,平面解析几何,0.7959860426903109,5.0
S0040,指数函数,0.33052476863780117,5.0
S0040,数列,0.7481759090460136,5.0
S0040,概率,0.7024188686512464,5.0
S0040,空间向量与立体几何,0.12247463142354129,5.0
S0040,立体几何初步,0.13911463676244926,5.0
S0040,统计,0.3786656962532448,5.0
S0040,计数原理,0.2506303557320866,5.0
S0040,集合与逻辑,0.32062717938043517,5.0
S0041,一元函数导数及其应用,0.3622798359119092,5.0
S0041,三角函数,0.8586023029268315,5.0
S0041,函数应用,0.18352016575887417,5.0
S0041,函数概念与性质,0.6408129306741837,5.0
S0041,复数,0.09256165695277083,5.0
S0041,对数函数,0.31512868165655405,5.0
S0041,幂函数,0.12925272401319107,5.0
S0041,平面向量及其应用,0.4711999527512629,5.0
S0041,平面解析几何,0.14453009393119884,5.0
S0041,指数函数,0.2817421076894163,5.0
S0041,数列,0.4896649433489034,5.0
S0041,概率,0.38406109972548635,5.0
S0041,空间向量与立体几何,0.5161040074619969,5.0
S0041,立体几何初步,0.6147371882221223,5.0
S0041,统计,0.6225856783351876,5.0
S0041,计数原理,0.6961318561420714,5.0
S0041,集合与逻辑,0.5813399534428687,5.0
S0042,一元函数导数及其应用,0.3693430173037222,5.0
S0042,三角函数,0.40946560867567583,5.0
S0042,函数应用,0.4942158850278328,5.0
S0042,函数概念与性质,0.8657257747049074,5.0
S0042,复数,0.32243212935457916,5.0
S0042,对数函数,0.5482657798175868,5.0
S0042,幂函数,0.17567927894316696,5.0
S0042,平面向量及其应用,0.11365627475537514,5.0
S0042,平面解析几何,0.8803366719391158,5.0
S0042,指数函数,0.12430381033010127,5.0
S0042,数列,0.44277030862631256,5.0
S0042,概率,0.429641919559883,5.0
S0042,空间向量与立体几何,0.76684173541853,5.0
S0042,立体几何初步,0.20051087330346715,5.0
S0042,统计,0.5168871873268679,5.0
S0042,计数原理,0.4845913783129342,5.0
S0042,集合与逻辑,0.6345602052895731,5.0
S0043,一元函数导数及其应用,0.6588102945417509,5.0
S0043,三角函数,0.7472818096069468,5.0
S0043,函数应用,0.618550200132169,5.0
S0043,函数概念与性质,0.6904056184245004,5.0
S0043,复数,0.18807922247903097,5.0
S0043,对数函数,0.3258065477304241,5.0
S0043,幂函数,0.42520926054162483,5.0
S0043,平面向量及其应用,0.3040868471083413,5.0
S0043,平面解析几何,0.5793326868935837,5.0
S0043,指数函数,0.19350953132953527,5.0
S0043,数列,0.9048220477514806,5.0
S0043,概率,0.571526265506574,5.0
S0043,空间向量与立体几何,0.5927658255797046,5.0
S0043,立体几何初步,0.3675353419311634,5.0
S0043,统计,0.3242507377729788,5.0
S0043,计数原理,0.6250014940021823,5.0
S0043,集合与逻辑,0.2355698360753474,5.0
S0044,一元函数导数及其应用,0.5847245267304505,5.0
S0044,三角函数,0.3982986957539482,5.0
S0044,函数应用,0.2081989426890846,5.0
S0044,函数概念与性质,0.43847162385878163,5.0
S0044,复数,0.7640162548197996,5.0
S0044,对数函数,0.2510673620265044,5.0
S0044,幂函数,0.4946426223424749,5.0
S0044,平面向量及其应用,0.6880502796452999,5.0
S0044,平面解析几何,0.13520055970917363,5.0
S0044,指数函数,0.433751698518187,5.0
S0044,数列,0.9017211274065133,5.0
S0044,概率,0.3702710473978627,5.0
S0044,空间向量与立体几何,0.36353598768649475,5.0
S0044,立体几何初步,0.4918031915125515,5.0
S0044,统计,0.6247341487632618,5.0
S0044,计数原理,0.37238962585726293,5.0
S0044,集合与逻辑,0.49461260864821543,5.0
S0045,一元函数导数及其应用,0.18192419800630438,5.0
S0045,三角函数,0.07128706830115213,5.0
S0045,函数应用,0.30797008651247476,5.0
S0045,函数概念与性质,0.8891583359099562,5.0
S0045,复数,0.21696988431089637,5.0
S0045,对数函数,0.6949249625280901,5.0
S0045,幂函数,0.5546298395336101,5.0
S0045,平面向量及其应用,0.49833848812150855,5.0
S0045,平面解析几何,0.7003551723240579,5.0
S0045,指数函数,0.4398944573821864,5.0
S0045,数列,0.2745498788989718,5.0
S0045,概率,0.5002219200513844,5.0
S0045,空间向量与立体几何,0.6904984955822757,5.0
S0045,立体几何初步,0.4348272331106761,5.0
S0045,统计,0.824575980211382,5.0
S0045,计数原理,0.5840494752929372,5.0
S0045,集合与逻辑,0.8421548758516156,5.0
S0046,一元函数导数及其应用,0.49593276929879937,5.0
S0046,三角函数,0.4205587743849027,5.0
S0046,函数应用,0.5963139118350328,5.0
S0046,函数概念与性质,0.35515043351172015,5.0
S0046,复数,0.8422992057723414,5.0
S0046,对数函数,0.7809902663589592,5.0
S0046,幂函数,0.6517404870294731,5.0
S0046,平面向量及其应用,0.7212689387667812,5.0
S0046,平面解析几何,0.8212100111341111,5.0
S0046,指数函数,0.47532439207362664,5.0
S0046,数列,0.8603731901087154,5.0
S0046,概率,0.6410775449823867,5.0
S0046,空间向量与立体几何,0.6557816082398916,5.0
S0046,立体几何初步,0.7490877198836818,5.0
S0046,统计,0.5243958884423944,5.0
S0046,计数原理,0.5006889559603354,5.0
S0046,集合与逻辑,0.8371623318799305,5.0
S0047,一元函数导数及其应用,0.6081475928078532,5.0
S0047,三角函数,0.47009755615769017,5.0
S0047,函数应用,0.51889807325547,5.0
S0047,函数概念与性质,0.4863696280105235,5.0
S0047,复数,0.7494194741254916,5.0
S0047,对数函数,0.7115403518491228,5.0
S0047,幂函数,0.8028523957661581,5.0
S0047,平面向量及其应用,0.39538127194482947,5.0
S0047,平面解析几何,0.40494898253053235,5.0
S0047,指数函数,0.4754466279078005,5.0
S0047,数列,0.6951023319609217,5.0
S0047,概率,0.5380083449102737,5.0
S0047,空间向量与立体几何,0.9019046744484464,5.0
S0047,立体几何初步,0.46945867583057627,5.0
S0047,统计,0.2931379265235355,5.0
S0047,计数原理,0.6040720865343796,5.0
S0047,集合与逻辑,0.46997902492773425,5.0
S0048,一元函数导数及其应用,0.5709530338166258,5.0
S0048,三角函数,0.37882172312627926,5.0
S0048,函数应用,0.43452567353801497,5.0
S0048,函数概念与性质,0.7677446024573259,5.0
S0048,复数,0.41735024464264014,5.0
S0048,对数函数,0.14538132830764164,5.0
S0048,幂函数,0.5161211427005482,5.0
S0048,平面向量及其应用,0.31129615414498263,5.0
S0048,平面解析几何,0.3291262965858808,5.0
S0048,指数函数,0.6426845003375017,5.0
S0048,数列,0.18893113943332562,5.0
S0048,概率,0.3314286700025466,5.0
S0048,空间向量与立体几何,0.6598296920239959,5.0
S0048,立体几何初步,0.4608098855559302,5.0
S0048,统计,0.7013242542728056,5.0
S0048,计数原理,0.1566002601840711,5.0
S0048,集合与逻辑,0.5594570152824069,5.0
S0049,一元函数导数及其应用,0.47526404229685615,5.0
S0049,三角函数,0.7693255629588376,5.0
S0049,函数应用,0.6103020316216126,5.0
S0049,函数概念与性质,0.07395041998920973,5.0
S0049,复数,0.5143783857489354,5.0
S0049,对数函数,0.46642676107902015,5.0
S0049,幂函数,0.27352005968441395,5.0
S0049,平面向量及其应用,0.4361546935993487,5.0
S0049,平面解析几何,0.8587518874875878,5.0
S0049,指数函数,0.2801410056319389,5.0
S0049,数列,0.46838244211197755,5.0
S0049,概率,0.7797587733274739,5.0
S0049,空间向量与立体几何,0.6898327315059793,5.0
S0049,立体几何初步,0.4153727711783575,5.0
S0049,统计,0.21403503862601067,5.0
S0049,计数原理,0.7755583018328215,5.0
S0049,集合与逻辑,0.4498129854041533,5.0
S0050,一元函数导数及其应用,0.13062980040871974,5.0
S0050,三角函数,0.3304615449061248,5.0
S0050,函数应用,0.5239193001224702,5.0
S0050,函数概念与性质,0.33908742486269405,5.0
S0050,复数,0.3166181416523663,5.0
S0050,对数函数,0.2996189268728518,5.0
S0050,幂函数,0.5570315149750448,5.0
S0050,平面向量及其应用,0.8970023162980374,5.0
S0050,平面解析几何,0.35932689749075686,5.0
S0050,指数函数,0.06655311125672535,5.0
S0050,数列,0.4076228431538588,5.0
S0050,概率,0.6830658184408294,5.0
S0050,空间向量与立体几何,0.5042801863859481,5.0
S0050,立体几何初步,0.302365406882738,5.0
S0050,统计,0.4531792352790111,5.0
S0050,计数原理,0.8068414288159518,5.0
S0050,集合与逻辑,0.8984526843787689,5.0
S0051,一元函数导数及其应用,0.33390576069198663,5.0
S0051,三角函数,0.8945672086996467,5.0
S0051,函数应用,0.8050901472779914,5.0
S0051,函数概念与性质,0.7009405840541487,5.0
S0051,复数,0.5770053028225394,5.0
S0051,对数函数,0.22645577051574,5.0
S0051,幂函数,0.6762554169621836,5.0
S0051,平面向量及其应用,0.27098328525304266,5.0
S0051,平面解析几何,0.4001831667013754,5.0
S0051,指数函数,0.667742673571642,5.0
S0051,数列,0.4908202932020776,5.0
S0051,概率,0.13383776774548395,5.0
S0051,空间向量与立体几何,0.4092339853708795,5.0
S0051,立体几何初步,0.499688096093212,5.0
S0051,统计,0.36494002501671163,5.0
S0051,计数原理,0.45488732890477596,5.0
S0051,集合与逻辑,0.40502855083224976,5.0
S0052,一元函数导数及其应用,0.7410153158361975,5.0
S0052,三角函数,0.3832900697968925,5.0
S0052,函数应用,0.8459082047100268,5.0
S0052,函数概念与性质,0.8832447398050339,5.0
S0052,复数,0.7115853763965682,5.0
S0052,对数函数,0.5304885438710103,5.0
S0052,幂函数,0.4983736709283767,5.0
S0052,平面向量及其应用,0.47514071645189704,5.0
S0052,平面解析几何,0.29107923070854097,5.0
S0052,指数函数,0.2204719235081544,5.0
S0052,数列,0.32383283148872544,5.0
S0052,概率,0.7951306498086191,5.0
S0052,空间向量与立体几何,0.8359727586084097,5.0
S0052,立体几何初步,0.762649111655605,5.0
S0052,统计,0.32917551936668393,5.0
S0052,计数原理,0.5322529035932432,5.0
S0052,集合与逻辑,0.4301240532853375,5.0
S0053,一元函数导数及其应用,0.7196254507623819,5.0
S0053,三角函数,0.8278669807144149,5.0
S0053,函数应用,0.34848010055944223,5.0
S0053,函数概念与性质,0.3118226439060967,5.0
S0053,复数,0.09544873575154215,5.0
S0053,对数函数,0.21575823778882836,5.0
S0053,幂函数,0.6416355153002025,5.0
S0053,平面向量及其应用,0.6117227762735811,5.0
S0053,平面解析几何,0.4027613946262229,5.0
S0053,指数函数,0.33616476986198696,5.0
S0053,数列,0.2515290309095743,5.0
S0053,概率,0.7045264145983079,5.0
S0053,空间向量与立体几何,0.6148364181966641,5.0
S0053,立体几何初步,0.38763946085935774,5.0
S0053,统计,0.2422247994022836,5.0
S0053,计数原理,0.8390408149814359,5.0
S0053,集合与逻辑,0.5967102368259531,5.0
S0054,一元函数导数及其应用,0.7179590986723008,5.0
S0054,三角函数,0.4326517094397103,5.0
S0054,函数应用,0.3567132161577083,5.0
S0054,函数概念与性质,0.5811459606763533,5.0
S0054,复数,0.8556894201713119,5.0
S0054,对数函数,0.4661411108184702,5.0
S0054,幂函数,0.709075416528171,5.0
S0054,平面向量及其应用,0.5042430792030559,5.0
S0054,平面解析几何,0.2938580671562883,5.0
S0054,指数函数,0.53050911188364,5.0
S0054,数列,0.39399334679416376,5.0
S0054,概率,0.3041572979348447,5.0
S0054,空间向量与立体几何,0.7798008187813797,5.0
S0054,立体几何初步,0.37925991957221233,5.0
S0054,统计,0.22276443740802665,5.0
S0054,计数原理,0.6878115834845143,5.0
S0054,集合与逻辑,0.31822642601232815,5.0
S0055,一元函数导数及其应用,0.2604840120826333,5.0
S0055,三角函数,0.6267544167902058,5.0
S0055,函数应用,0.33026668893987404,5.0
S0055,函数概念与性质,0.44538087545933797,5.0
S0055,复数,0.43163328066453693,5.0
S0055,对数函数,0.3990754358954106,5.0
S0055,幂函数,0.313600500901524,5.0
S0055,平面向量及其应用,0.5877693087427336,5.0
S0055,平面解析几何,0.8790877539354387,5.0
S0055,指数函数,0.4806773392337857,5.0
S0055,数列,0.8035477695538968,5.0
S0055,概率,0.8044655558286745,5.0
S0055,空间向量与立体几何,0.21490417245234275,5.0
S0055,立体几何初步,0.4254632087077166,5.0
S0055,统计,0.41679007897841885,5.0
S0055,计数原理,0.39669661316399474,5.0
S0055,集合与逻辑,0.8780471613808752,5.0
S0056,一元函数导数及其应用,0.3921883369289353,5.0
S0056,三角函数,0.7425107644815255,5.0
S0056,函数应用,0.42461564465366686,5.0
S0056,函数概念与性质,0.4080500919449986,5.0
S0056,复数,0.546694551106672,5.0
S0056,对数函数,0.5084036153707036,5.0
S0056,幂函数,0.6616241948395046,5.0
S0056,平面向量及其应用,0.24369409735707342,5.0
S0056,平面解析几何,0.733334229314444,5.0
S0056,指数函数,0.4044048244122544,5.0
S0056,数列,0.6041280501797144,5.0
S0056,概率,0.7142822619158393,5.0
S0056,空间向量与立体几何,0.2854515539929959,5.0
S0056,立体几何初步,0.5692549772966413,5.0
S0056,统计,0.6861846424218312,5.0
S0056,计数原理,0.15980355784832734,5.0
S0056,集合与逻辑,0.5390983085783827,5.0
S0057,一元函数导数及其应用,0.6265315978182128,5.0
S0057,三角函数,0.33390488349030223,5.0
S0057,函数应用,0.25552221783361984,5.0
S0057,函数概念与性质,0.8086093019275697,5.0
S0057,复数,0.676388340188273,5.0
S0057,对数函数,0.7527413550788586,5.0
S0057,幂函数,0.6051508079879674,5.0
S0057,平面向量及其应用,0.2896523846564285,5.0
S0057,平面解析几何,0.7776583684878365,5.0
S0057,指数函数,0.7094369619960794,5.0
S0057,数列,0.21530071672231926,5.0
S0057,概率,0.29450145467801814,5.0
S0057,空间向量与立体几何,0.15352450648073887,5.0
S0057,立体几何初步,0.6458242260006192,5.0
S0057,统计,0.8761296130441603,5.0
S0057,计数原理,0.7976573524080393,5.0
S0057,集合与逻辑,0.27355326150056253,5.0
S0058,一元函数导数及其应用,0.7089912112729618,5.0
S0058,三角函数,0.291269153637967,5.0
S0058,函数应用,0.6414186632142483,5.0
S0058,函数概念与性质,0.8312177560439087,5.0
S0058,复数,0.7310732163781726,5.0
S0058,对数函数,0.4693673962207655,5.0
S0058,幂函数,0.7845657552507703,5.0
S0058,平面向量及其应用,0.7519107942837012,5.0
S0058,平面解析几何,0.13423088372025285,5.0
S0058,指数函数,0.45071473073582996,5.0
S0058,数列,0.6523168181694053,5.0
S0058,概率,0.7074594227392614,5.0
S0058,空间向量与立体几何,0.4893453972629247,5.0
S0058,立体几何初步,0.3111778537263984,5.0
S0058,统计,0.7112858271801532,5.0
S0058,计数原理,0.8209115354383333,5.0
S0058,集合与逻辑,0.23091788955366285,5.0
S0059,一元函数导数及其应用,0.14447348900973386,5.0
S0059,三角函数,0.2727549033507054,5.0
S0059,函数应用,0.37591034640149207,5.0
S0059,函数概念与性质,0.31356806177809843,5.0
S0059,复数,0.21183787180534908,5.0
S0059,对数函数,0.706138666461889,5.0
S0059,幂函数,0.8093684731604626,5.0
S0059,平面向量及其应用,0.5385891747234121,5.0
S0059,平面解析几何,0.7905377596801726,5.0
S0059,指数函数,0.271018638230166,5.0
S0059,数列,0.7110254113135396,5.0
S0059,概率,0.32504898823080436,5.0
S0059,空间向量与立体几何,0.3438437161828345,5.0
S0059,立体几何初步,0.3846398194807048,5.0
S0059,统计,0.5094223742339133,5.0
S0059,计数原理,0.27736108130033654,5.0
S0059,集合与逻辑,0.3723383939826731,5.0
S0060,一元函数导数及其应用,0.1402636224855888,5.0
S0060,三角函数,0.5427319373416392,5.0
S0060,函数应用,0.35104387820445104,5.0
S0060,函数概念与性质,0.7628309863767198,5.0
S0060,复数,0.8212161924328581,5.0
S0060,对数函数,0.4924403230746521,5.0
S0060,幂函数,0.1162279521149328,5.0
S0060,平面向量及其应用,0.4246827916482037,5.0
S0060,平面解析几何,0.3373092643554061,5.0
S0060,指数函数,0.3139067207261462,5.0
S0060,数列,0.26646491574461584,5.0
S0060,概率,0.7616143219780946,5.0
S0060,空间向量与立体几何,0.2935562867669424,5.0
S0060,立体几何初步,0.3575266105543474,5.0
S0060,统计,0.47781036559651885,5.0
S0060,计数原理,0.38509271980580473,5.0
S0060,集合与逻辑,0.2675694713462861,5.0
S0061,一元函数导数及其应用,0.7050377002571309,5.0
S0061,三角函数,0.6092745032397902,5.0
S0061,函数应用,0.1510354355215031,5.0
S0061,函数概念与性质,0.627300591374128,5.0
S0061,复数,0.20334269149887432,5.0
S0061,对数函数,0.7178552484387836,5.0
S0061,幂函数,0.16732030602859702,5.0
S0061,平面向量及其应用,0.6154292810294509,5.0
S0061,平面解析几何,0.5063350809789193,5.0
S0061,指数函数,0.35219536418474096,5.0
S0061,数列,0.6923841373327319,5.0
S0061,概率,0.3025252263192335,5.0
S0061,空间向量与立体几何,0.6524554499329123,5.0
S0061,立体几何初步,0.7653480009234961,5.0
S0061,统计,0.7025454611765816,5.0
S0061,计数原理,0.27321360515711746,5.0
S0061,集合与逻辑,0.4420020347552612,5.0
S0062,一元函数导数及其应用,0.3456561712784555,5.0
S0062,三角函数,0.500156306957362,5.0
S0062,函数应用,0.7618225514218266,5.0
S0062,函数概念与性质,0.42520837423056057,5.0
S0062,复数,0.9077621392822226,5.0
S0062,对数函数,0.874339521303845,5.0
S0062,幂函数,0.27709755308577655,5.0
S0062,平面向量及其应用,0.5672999113598363,5.0
S0062,平面解析几何,0.3568889721581618,5.0
S0062,指数函数,0.6818613059401143,5.0
S0062,数列,0.9107634255564809,5.0
S0062,概率,0.7474119199491195,5.0
S0062,空间向量与立体几何,0.814831059744085,5.0
S0062,立体几何初步,0.31043589008537253,5.0
S0062,统计,0.2911772830575842,5.0
S0062,计数原理,0.5919704995201645,5.0
S0062,集合与逻辑,0.737419100093634,5.0
S0063,一元函数导数及其应用,0.2489417517249025,5.0
S0063,三角函数,0.36196576305188677,5.0
S0063,函数应用,0.15344510227263541,5.0
S0063,函数概念与性质,0.7346748806831847,5.0
S0063,复数,0.6195189332345513,5.0
S0063,对数函数,0.5868276874170846,5.0
S0063,幂函数,0.7164076103577518,5.0
S0063,平面向量及其应用,0.7821554941204574,5.0
S0063,平面解析几何,0.29869528534012413,5.0
S0063,指数函数,0.7164967688525972,5.0
S0063,数列,0.5526645846600564,5.0
S0063,概率,0.1184937203570866,5.0
S0063,空间向量与立体几何,0.42627032914829543,5.0
S0063,立体几何初步,0.618389420739829,5.0
S0063,统计,0.4919851889788584,5.0
S0063,计数原理,0.9053435117249674,5.0
S0063,集合与逻辑,0.8425897713206053,5.0
S0064,一元函数导数及其应用,0.8203076216202548,5.0
S0064,三角函数,0.614507170506158,5.0
S0064,函数应用,0.25137819516752286,5.0
S0064,函数概念与性质,0.356695673969723,5.0
S0064,复数,0.5878831381511722,5.0
S0064,对数函数,0.19312967939482284,5.0
S0064,幂函数,0.14983290575319003,5.0
S0064,平面向量及其应用,0.8520029010095062,5.0
S0064,平面解析几何,0.7246711704371205,5.0
S0064,指数函数,0.6995059985499188,5.0
S0064,数列,0.4308190937752471,5.0
S0064,概率,0.3182587829045762,5.0
S0064,空间向量与立体几何,0.33550376401135934,5.0
S0064,立体几何初步,0.6236049668703272,5.0
S0064,统计,0.6373099131861831,5.0
S0064,计数原理,0.5831800179791297,5.0
S0064,集合与逻辑,0.7279724305680512,5.0
S0065,一元函数导数及其应用,0.8786417368853179,5.0
S0065,三角函数,0.3167413785841754,5.0
S0065,函数应用,0.41463724590534085,5.0
S0065,函数概念与性质,0.2530767499036109,5.0
S0065,复数,0.14373222311988676,5.0
S0065,对数函数,0.6105858936255235,5.0
S0065,幂函数,0.8295221313213903,5.0
S0065,平面向量及其应用,0.49277735828926894,5.0
S0065,平面解析几何,0.4150012304785096,5.0
S0065,指数函数,0.9078147575998053,5.0
S0065,数列,0.5558655146020163,5.0
S0065,概率,0.3835802853305237,5.0
S0065,空间向量与立体几何,0.21353071528071138,5.0
S0065,立体几何初步,0.199671304720055,5.0
S0065,统计,0.18867142340956802,5.0
S0065,计数原理,0.7775245504787116,5.0
S0065,集合与逻辑,0.29666341629122317,5.0
S0066,一元函数导数及其应用,0.5184357834811866,5.0
S0066,三角函数,0.3964881983623477,5.0
S0066,函数应用,0.58333212396881,5.0
S0066,函数概念与性质,0.49500310105873,5.0
S0066,复数,0.6395208650558781,5.0
S0066,对数函数,0.2588730361118709,5.0
S0066,幂函数,0.8119776938152123,5.0
S0066,平面向量及其应用,0.7066346899840346,5.0
S0066,平面解析几何,0.3681020558380856,5.0
S0066,指数函数,0.31280531406026213,5.0
S0066,数列,0.7251509105940173,5.0
S0066,概率,0.6062872912991506,5.0
S0066,空间向量与立体几何,0.515453986984899,5.0
S0066,立体几何初步,0.47962205743754427,5.0
S0066,统计,0.5981582865956686,5.0
S0066,计数原理,0.1522599369248108,5.0
S0066,集合与逻辑,0.5534938366623277,5.0
S0067,一元函数导数及其应用,0.8456261653892709,5.0
S0067,三角函数,0.4311683300150328,5.0
S0067,函数应用,0.4298616570994071,5.0
S0067,函数概念与性质,0.18481878804267565,5.0
S0067,复数,0.5409918359249651,5.0
S0067,对数函数,0.4320686135876298,5.0
S0067,幂函数,0.8434628287469829,5.0
S0067,平面向量及其应用,0.6774645400944744,5.0
S0067,平面解析几何,0.26181582708614204,5.0
S0067,指数函数,0.7966492776072694,5.0
S0067,数列,0.4394241494393394,5.0
S0067,概率,0.259363750027748,5.0
S0067,空间向量与立体几何,0.256637320696725,5.0
S0067,立体几何初步,0.557639853302563,5.0
S0067,统计,0.5560732970181965,5.0
S0067,计数原理,0.4559761996087249,5.0
S0067,集合与逻辑,0.5808751846513475,5.0
S0068,一元函数导数及其应用,0.5699298999504946,5.0
S0068,三角函数,0.8158389135521605,5.0
S0068,函数应用,0.3484801440766944,5.0
S0068,函数概念与性质,0.5599103277118423,5.0
S0068,复数,0.8822780659259907,5.0
S0068,对数函数,0.5914293938707503,5.0
S0068,幂函数,0.795140432917719,5.0
S0068,平面向量及其应用,0.4901381453641596,5.0
S0068,平面解析几何,0.6620680401732122,5.0
S0068,指数函数,0.48857205874009324,5.0
S0068,数列,0.7815354339740462,5.0
S0068,概率,0.32900603805513384,5.0
S0068,空间向量与立体几何,0.5564204744406342,5.0
S0068,立体几何初步,0.6804372561935853,5.0
S0068,统计,0.8341011020066257,5.0
S0068,计数原理,0.3177142889565471,5.0
S0068,集合与逻辑,0.43510857828663013,5.0
S0069,一元函数导数及其应用,0.5240899901599424,5.0
S0069,三角函数,0.6937946777400361,5.0
S0069,函数应用,0.5894589484080615,5.0
S0069,函数概念与性质,0.5821861148999209,5.0
S0069,复数,0.5687349917880015,5.0
S0069,对数函数,0.7195073386675989,5.0
S0069,幂函数,0.8304555988233934,5.0
S0069,平面向量及其应用,0.19343006154419792,5.0
S0069,平面解析几何,0.4366952880766673,5.0
S0069,指数函数,0.5897467186064084,5.0
S0069,数列,0.09288308923916522,5.0
S0069,概率,0.3221170890744076,5.0
S0069,空间向量与立体几何,0.3754227182384955,5.0
S0069,立体几何初步,0.675231215502993,5.0
S0069,统计,0.15629438867841666,5.0
S0069,计数原理,0.7388704375917132,5.0
S0069,集合与逻辑,0.6617179335961393,5.0
S0070,一元函数导数及其应用,0.31582267863654745,5.0
S0070,三角函数,0.8607007712185075,5.0
S0070,函数应用,0.3846647091514868,5.0
S0070,函数概念与性质,0.4244895036016327,5.0
S0070,复数,0.7599179266645777,5.0
S0070,对数函数,0.5836306014548497,5.0
S0070,幂函数,0.3690522562351679,5.0
S0070,平面向量及其应用,0.6685021107579519,5.0
S0070,平面解析几何,0.2655506900635072,5.0
S0070,指数函数,0.17379448567386438,5.0
S0070,数列,0.5184632219031656,5.0
S0070,概率,0.44616244886239537,5.0
S0070,空间向量与立体几何,0.10015370243990748,5.0
S0070,立体几何初步,0.7679302853866524,5.0
S0070,统计,0.785927019530312,5.0
S0070,计数原理,0.2602750092603028,5.0
S0070,集合与逻辑,0.22176152748555658,5.0
S0071,一元函数导数及其应用,0.9026742896922612,5.0
S0071,三角函数,0.6321851729046587,5.0
S0071,函数应用,0.4352384869168682,5.0
S0071,函数概念与性质,0.506932056821615,5.0
S0071,复数,0.39190856415306385,5.0
S0071,对数函数,0.7784851391644855,5.0
S0071,幂函数,0.8350196784746529,5.0
S0071,平面向量及其应用,0.7469235952373635,5.0
S0071,平面解析几何,0.6636444384562343,5.0
S0071,指数函数,0.5106906118928264,5.0
S0071,数列,0.6861941225122494,5.0
S0071,概率,0.4599091937845004,5.0
S0071,空间向量与立体几何,0.7764532381298116,5.0
S0071,立体几何初步,0.32698777122793743,5.0
S0071,统计,0.4700600547994219,5.0
S0071,计数原理,0.46158656011196786,5.0
S0071,集合与逻辑,0.8925662693306524,5.0
S0072,一元函数导数及其应用,0.2914850794207345,5.0
S0072,三角函数,0.23764737762639127,5.0
S0072,函数应用,0.1982764818344178,5.0
S0072,函数概念与性质,0.41503013762495,5.0
S0072,复数,0.7057519464847558,5.0
S0072,对数函数,0.7858486966486373,5.0
S0072,幂函数,0.3591531249143162,5.0
S0072,平面向量及其应用,0.7458064337348426,5.0
S0072,平面解析几何,0.7211938669759451,5.0
S0072,指数函数,0.10318088623512368,5.0
S0072,数列,0.7379627517186967,5.0
S0072,概率,0.7990268663684471,5.0
